Id,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id,Status
128373,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.3,0.3,0.3,0.1,0.2,0.1,0.3252777777777778
128377,0,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.4,0.1,0.2,0.5,0.1,0.4,0.15
128382,1,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.0
128386,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.1676190476190476
128387,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3416666666666667
128389,0,1,0,0,0,1,1,0,0,0.3,0.5,0.2,0.6,0.3,0.3,0.1,0.3,0.1,0.4
128390,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
128391,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.4,0.3,0.2,0.1,0.2,0.1,0.0
128393,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.2,0.2,0.4,0.4650610500610501
128395,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.6,0.2,0.2,0.5,0.6,0.4,0.2
128407,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
128409,0,0,0,0,0,1,1,0,0,0.3,0.6,0.3,0.4,0.3,0.3,0.1,0.2,0.1,0.1
128410,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.2,0.2,0.1,0.3,0.1,1.0
128411,0,0,0,0,0,1,1,1,0,0.3,0.6,0.4,0.3,0.3,0.3,0.1,0.2,0.1,0.5
128413,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.12222222222222223
128414,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.4,0.58
128419,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.5,0.1,0.4,0.5083333333333334
128420,0,0,0,0,0,1,1,0,0,0.3,0.5,0.1,0.4,0.2,0.2,0.1,0.3,0.1,0.4
128421,0,0,0,0,0,1,0,0,1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.5
128431,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.5,0.3,0.3,0.5,0.3,0.4,0.2
128432,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
128433,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.5,0.3,0.4,0.23333333333333334
128437,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128441,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.5564532878542167
128442,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
128449,0,0,0,0,0,1,1,0,1,0.2,0.1,0.2,0.6,0.4,0.3,0.2,0.2,0.4,0.15
128450,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
128452,0,1,0,0,0,0,0,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.3,0.175
128455,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
128456,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.2,0.3,0.1,0.1,0.1,0.425
128457,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
128461,1,1,0,0,0,1,1,0,0,0.3,0.6,0.2,0.6,0.3,0.3,0.1,0.3,0.1,0.3
128462,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.4,0.0
128465,0,0,0,0,0,1,1,1,0,0.1,0.1,0.4,0.1,0.2,0.2,0.1,0.1,0.4,0.325
128472,1,1,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.07833333333333334
128477,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
128480,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128483,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.8254761904761905
128489,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128508,0,0,0,0,0,0,0,0,0,0.3,0.4,0.5,0.4,0.3,0.2,0.3,0.2,0.4,0.1
128509,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128514,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.043529411764705886
128518,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.4,0.3,0.2,0.3,0.2,0.4,0.3366666666666666
128523,0,1,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.5,0.2,0.4,0.3583333333333333
128530,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.04
128532,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128533,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128535,0,0,0,0,0,0,1,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.4
128536,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128538,0,0,0,1,0,1,1,0,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.18054263565891474
128543,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128547,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.1,0.0
128549,0,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.6,0.3,0.3,0.3,0.3,0.4,0.1
128550,1,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.09179310344827588
128551,0,0,0,1,0,1,1,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1,0.2
128557,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
128559,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
128561,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128566,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.6,0.3,0.3,0.1,0.3,0.1,0.6
128576,0,0,0,1,0,0,0,0,0,0.3,0.2,0.3,0.2,0.2,0.2,0.4,0.2,0.4,0.3
128578,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.711547619047619
128579,0,0,0,0,0,1,1,1,0,0.4,0.1,0.3,0.6,0.1,0.3,0.1,0.1,0.1,0.525
128580,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.4,0.3207936507936508
128581,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4,0.353437395937396
128583,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.2,0.2,0.1,0.3,0.1,0.3
128586,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.2,0.2,0.4,0.4702380952380952
128589,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128595,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02779298190936122
128596,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.2,0.1,0.2,0.3,0.1,0.3,0.2
128601,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
128602,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
128605,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.5,0.1,0.4,0.125
128610,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128611,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128616,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128617,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.375
128623,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
128626,1,1,0,1,0,1,1,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.5,0.1,0.4,0.3
128627,0,0,0,0,0,1,1,0,1,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.2,0.4,0.3
128636,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.3,0.2,0.5,0.2,0.4,0.15
128643,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.8254761904761905
128649,0,0,0,0,0,1,0,0,1,0.3,0.4,0.3,0.6,0.3,0.3,0.1,0.5,0.1,0.2
128654,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.21433691756272402
128655,0,0,0,0,1,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2015050737367033
128659,0,0,0,0,0,1,0,0,1,0.2,0.4,0.2,0.6,0.2,0.2,0.1,0.6,0.1,0.5
128660,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.2,0.3,0.1,0.6,0.1,0.1
128661,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.0
128662,1,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.6,0.3,0.3,0.5,0.3,0.4,0.2
128666,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.5,0.3,0.3,0.1,0.2,0.1,0.0
128668,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.4,0.2,0.2,0.1,0.6,0.1,0.6166666666666667
128670,0,0,0,0,0,1,1,0,0,0.3,0.6,0.2,0.3,0.3,0.2,0.3,0.2,0.4,0.2
128676,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.5833333333333334
128677,1,0,0,1,0,1,1,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1,0.05
128678,0,0,0,1,0,1,1,1,0,0.3,0.6,0.4,0.2,0.2,0.2,0.3,0.2,0.4,0.6
128679,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.5,0.3,0.4,0.6
128687,1,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.5,0.3,0.3,0.1,0.3,0.1,0.4
128688,0,0,0,1,0,0,1,0,0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.3
128689,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128696,0,0,0,0,1,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.33096273291925465
128697,0,0,0,0,0,1,0,0,1,0.3,0.6,0.4,0.3,0.3,0.2,0.5,0.2,0.4,0.1
128698,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0.4,0.3,0.2,0.5,0.3,0.4,0.5
128699,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.5,0.3,0.2,0.5,0.2,0.4,0.495
128701,0,1,0,0,0,1,1,0,0,0.3,0.3,0.2,0.6,0.3,0.2,0.1,0.4,0.1,0.0
128702,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128713,0,0,0,0,0,1,1,1,0,0.3,0.4,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.5
128714,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.2,0.4,0.2,0.4,0.12
128718,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.44333333333333336
128722,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128723,1,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.125
128726,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.4,0.3,0.3,0.1,0.2,0.1,0.8066666666666666
128727,1,1,0,0,0,0,1,0,0,0.3,0.1,0.4,0.1,0.1,0.3,0.1,0.1,0.1,0.24
128729,0,0,0,0,0,0,1,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.0125
128733,0,0,0,0,0,1,1,0,1,0.2,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.5
128736,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.0
128746,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.1,0.3,0.1,0.8
128747,0,0,0,0,0,1,1,0,1,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.1,0.5666666666666667
128751,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128757,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.13169413919413916
128760,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.27666666666666667
128761,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.6,0.1,0.2,0.4,0.1,0.3,0.0
128764,0,0,0,1,0,0,0,0,0,0.3,0.2,0.2,0.5,0.4,0.2,0.1,0.2,0.1,0.2
128765,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.44751748251748247
128766,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128768,1,0,0,1,0,0,0,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.5,0.1,0.4,0.1
128772,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.4,0.2,0.2,0.1,0.3,0.1,0.7
128778,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.2,0.2,0.1,0.2,0.1,0.3
128780,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1,0.1
128781,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1,0.625
128793,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.0
128804,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128805,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.4512175879935347
128806,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.4,0.1,0.2,0.1,0.1,0.1,0.6297619047619047
128809,0,0,0,0,0,1,1,0,0,0.4,0.1,0.5,0.4,0.1,0.3,0.1,0.1,0.1,1.0
128811,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.5,0.1,0.2,0.5,0.1,0.3,0.325
128813,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.5,0.1,0.3,0.1,0.1,0.1,0.425
128814,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.711547619047619
128816,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128818,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.6,0.3,0.2,0.5,0.5,0.4,0.2
128821,0,0,0,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.08782523318605792
128824,1,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.4,0.3,0.1,0.2,0.1,0.2033333333333333
128826,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.1,0.2,0.1,0.06847909035409036
128829,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.4,0.2,0.2,0.1,0.2,0.1,0.0
128830,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128833,0,0,0,1,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.3,0.10333333333333332
128836,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128842,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
128847,0,0,0,1,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5045454545454545
128852,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.5151680221612128
128853,0,0,0,0,1,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.3
128855,0,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.5,0.3,0.3,0.3,0.2,0.4,0.2676136363636364
128856,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.5,0.3,0.2,0.3,0.2,0.4,0.7666666666666666
128859,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.61
128863,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128866,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.5,0.3,0.2,0.3,0.2,0.4,0.1
128868,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128872,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.3,0.5,0.1,0.4,0.7
128873,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.6,0.3,0.3,0.1,0.3,0.1,0.0
128876,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.40285714285714286
128878,0,0,0,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4316287878787879
128892,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
128900,0,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.6,0.3,0.3,0.4,0.4,0.4,0.2
128903,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.3,0.2,0.3,0.1,0.3,0.1,0.7
128905,1,1,0,1,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1
128909,0,0,0,0,0,1,1,1,0,0.3,0.6,0.2,0.3,0.3,0.3,0.1,0.2,0.1,0.3
128910,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.4,0.635595238095238
128912,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128915,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.44333333333333336
128916,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1207358429674725
128917,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5718159859464207
128920,0,0,0,0,0,1,1,0,1,0.2,0.2,0.2,0.4,0.2,0.2,0.5,0.4,0.4,0.4
128926,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.4,0.5
128933,0,0,0,0,0,0,1,0,0,0.3,0.1,0.5,0.1,0.1,0.3,0.1,0.1,0.1,0.58
128934,0,0,0,0,0,1,1,1,0,0.3,0.3,0.3,0.4,0.3,0.2,0.5,0.2,0.4,0.0
128935,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
128936,0,0,0,1,0,0,1,0,0,0.4,0.1,0.3,0.3,0.1,0.3,0.1,0.1,0.1,0.6
128939,0,0,0,0,0,1,1,0,1,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.4,0.4
128940,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.5
128943,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.33467152412804585
128947,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.6,0.3,0.2,0.5,0.3,0.4,0.0
128960,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.4,0.15694444444444444
128962,0,0,0,0,0,1,1,1,0,0.3,0.5,0.3,0.4,0.4,0.2,0.5,0.2,0.4,0.2
128967,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.3333333333333333
128968,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.0
128969,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.825
128974,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.6,0.1,0.2,0.5,0.1,0.4,0.05
128976,0,0,0,0,0,0,1,0,0,0.3,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.48
128979,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.02779298190936122
128982,0,0,0,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.08782523318605792
128984,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4,0.3
128986,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.3,0.4,0.2,0.4,0.7633333333333333
128987,0,0,0,1,0,1,1,0,0,0.2,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.1,0.4
128988,0,0,0,1,0,1,1,0,0,0.3,0.5,0.4,0.3,0.3,0.2,0.1,0.2,0.1,0.5
128990,0,1,0,0,0,1,1,0,1,0.3,0.3,0.2,0.6,0.3,0.2,0.1,0.3,0.1,0.4
128994,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
128995,0,0,0,0,0,1,1,0,0,0.3,0.2,0.1,0.5,0.3,0.3,0.1,0.3,0.1,0.3
128996,0,0,0,0,0,0,0,0,0,0.3,0.4,0.5,0.3,0.2,0.2,0.5,0.2,0.4,0.1
128997,1,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.6,0.1,0.2,0.4,0.1,0.3,0.05
129000,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.5833333333333334
129004,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.3,0.3,0.3,0.2,0.4,0.6523809523809524
129008,0,1,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2356651475459525
129010,0,0,0,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.08782523318605792
129011,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.4101489340281669
129012,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.554004329004329
129014,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.33467152412804585
129022,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.5833333333333334
129024,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
129026,0,0,0,0,0,0,0,0,0,0.4,0.5,0.2,0.4,0.1,0.3,0.5,0.1,0.4,0.5
129034,0,1,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.33333333333333337
129040,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.4,0.0
129043,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.3,0.1,0.3,0.1,0.3555555555555555
129045,0,0,0,1,0,1,1,0,0,0.2,0.2,0.3,0.6,0.2,0.2,0.5,0.6,0.4,0.7
129046,0,0,0,1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.08782523318605792
129050,0,0,0,0,0,0,0,0,0,0.3,0.5,0.2,0.2,0.2,0.2,0.1,0.3,0.1,0.3
129051,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.41304537561855126
129053,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.05710922122560054
129056,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.4,0.2,0.2,0.1,0.4,0.1,0.5666666666666667
129063,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.4,0.4
129067,0,0,0,0,0,1,1,0,1,0.2,0.2,0.2,0.6,0.3,0.3,0.3,0.2,0.4,0.225
